Exp,Op,Matrix Size,Block Size,Time,P
lu_omp_4,4,1024,128,0.076479,4
lu_omp_4,4,1024,128,0.076335,4
lu_omp_4,4,1024,128,0.076292,4
lu_omp_4,4,2048,128,0.541271,4
lu_omp_4,4,2048,128,0.541397,4
lu_omp_4,4,2048,128,0.540717,4
lu_omp_4,4,3072,128,1.77598,4
lu_omp_4,4,3072,128,1.77828,4
lu_omp_4,4,3072,128,1.77663,4
lu_omp_4,4,4096,128,4.18403,4
lu_omp_4,4,4096,128,4.1747,4
lu_omp_4,4,4096,128,4.17402,4
lu_omp_4,4,5120,128,8.19918,4
lu_omp_4,4,5120,128,8.21729,4
lu_omp_4,4,5120,128,8.22204,4
lu_omp_4,4,6144,128,14.2037,4
lu_omp_4,4,6144,128,14.2323,4
lu_omp_4,4,6144,128,14.2249,4
lu_omp_4,4,7168,128,22.4964,4
lu_omp_4,4,7168,128,22.5231,4
lu_omp_4,4,7168,128,22.5132,4
lu_omp_4,4,8192,128,33.7157,4
lu_omp_4,4,8192,128,34.0721,4
lu_omp_4,4,8192,128,33.7942,4
