Exp,Op,Matrix Size,Block Size,Time,P
matmul_omp_2,3,1024,128,0.357792,2
matmul_omp_2,3,1024,128,0.356451,2
matmul_omp_2,3,1024,128,0.356838,2
matmul_omp_2,3,2048,128,2.8637,2
matmul_omp_2,3,2048,128,2.86581,2
matmul_omp_2,3,2048,128,2.86422,2
matmul_omp_2,3,3072,128,9.6833,2
matmul_omp_2,3,3072,128,9.68365,2
matmul_omp_2,3,3072,128,9.68388,2
matmul_omp_2,3,4096,128,23.0295,2
matmul_omp_2,3,4096,128,23.0266,2
matmul_omp_2,3,4096,128,23.0295,2
matmul_omp_2,3,5120,128,45.0794,2
matmul_omp_2,3,5120,128,45.0825,2
matmul_omp_2,3,5120,128,45.0829,2
matmul_omp_2,3,6144,128,78.2611,2
matmul_omp_2,3,6144,128,78.2625,2
matmul_omp_2,3,6144,128,78.2603,2
matmul_omp_2,3,7168,128,124.26,2
matmul_omp_2,3,7168,128,124.258,2
matmul_omp_2,3,7168,128,124.25,2
matmul_omp_2,3,8192,128,192.41,2
matmul_omp_2,3,8192,128,192.416,2
matmul_omp_2,3,8192,128,192.388,2
