Exp,Op,Matrix Size,Block Size,Time,P
matmul_omp_3,3,1024,256,0.268139,3
matmul_omp_3,3,1024,256,0.267709,3
matmul_omp_3,3,1024,256,0.267762,3
matmul_omp_3,3,2048,256,2.01004,3
matmul_omp_3,3,2048,256,2.0094,3
matmul_omp_3,3,2048,256,2.01006,3
matmul_omp_3,3,3072,256,6.40297,3
matmul_omp_3,3,3072,256,6.22594,3
matmul_omp_3,3,3072,256,6.22583,3
matmul_omp_3,3,4096,256,16.7208,3
matmul_omp_3,3,4096,256,16.6403,3
matmul_omp_3,3,4096,256,16.742,3
matmul_omp_3,3,5120,256,34.8986,3
matmul_omp_3,3,5120,256,34.6969,3
matmul_omp_3,3,5120,256,34.5378,3
matmul_omp_3,3,6144,256,53.7931,3
matmul_omp_3,3,6144,256,53.7939,3
matmul_omp_3,3,6144,256,53.8083,3
matmul_omp_3,3,7168,256,121.748,3
matmul_omp_3,3,7168,256,120.64,3
matmul_omp_3,3,7168,256,123.527,3
matmul_omp_3,3,8192,256,193.318,3
matmul_omp_3,3,8192,256,196.909,3
matmul_omp_3,3,8192,256,197.743,3
