Exp,Op,Matrix Size,Block Size,Time,P
matmul_omp_1,3,1024,256,0.653047,1
matmul_omp_1,3,1024,256,0.652378,1
matmul_omp_1,3,1024,256,0.652157,1
matmul_omp_1,3,2048,256,5.21842,1
matmul_omp_1,3,2048,256,5.21939,1
matmul_omp_1,3,2048,256,5.22035,1
matmul_omp_1,3,3072,256,17.5664,1
matmul_omp_1,3,3072,256,17.5664,1
matmul_omp_1,3,3072,256,17.5574,1
matmul_omp_1,3,4096,256,41.6902,1
matmul_omp_1,3,4096,256,41.6762,1
matmul_omp_1,3,4096,256,41.788,1
matmul_omp_1,3,5120,256,81.4784,1
matmul_omp_1,3,5120,256,81.4453,1
matmul_omp_1,3,5120,256,81.4505,1
matmul_omp_1,3,6144,256,144.33,1
matmul_omp_1,3,6144,256,143.536,1
matmul_omp_1,3,6144,256,143.551,1
matmul_omp_1,3,7168,256,234.164,1
matmul_omp_1,3,7168,256,234.271,1
matmul_omp_1,3,7168,256,234.248,1
matmul_omp_1,3,8192,256,385.688,1
matmul_omp_1,3,8192,256,385.791,1
matmul_omp_1,3,8192,256,385.748,1
